#chrom	chromStart	chromEnd	name	strand	protAltShortNames	geneName	geneSynonyms
chr1	26799103	26801636	P05204	+		HMGN2	HMG17
chr1	26856411	26900689	Q15418-1	+	p90-RSK 1; p90RSK1; p90S6K; MAPK-activated protein kinase 1a; MAPKAP kinase 1a; MAPKAPK-1a; RSK-1	RPS6KA1	MAPKAPK1A; RSK1
chr1	27022894	27107244	O14497-1	+	BAF250; BAF250A; hOSA1	ARID1A	BAF250; BAF250A; C1orf4; OSA1; SMARCF1
chr1	27117306	27124332	Q9NUD9	+	GPI-MT-II; PIG-V	PIGV	
chr1	27153295	27180331	Q9NUE0-1	+	DHHC-18	ZDHHC18	
chr1	27189703	27190447	P31947-1	+		SFN	HME1
chr1	27206170	27216587	Q9H9Y4	-		GPN2	ATPBD1B
chr1	27217503	27226933	Q96I76	-		GPATCH3	GPATC3
chr1	27238338	27240431	Q15466	-		NR0B2	SHP
chr1	27248339	27272669	Q9Y266	+		NUDC	
chr1	27276562	27278871	Q8NAX2	-		KDF1	C1orf172
chr1	27320277	27320958	Q6NT89	+		TRNP1	C1orf225; TRNP
chr1	27332437	27339161	Q96A09	-		FAM46B	
chr1	27426800	27480825	P19634-1	-	NHE-1	SLC9A1	APNH1; NHE1
chr1	27587545	27632871	Q8N5D0-1	+		WDTC1	KIAA1037
chr1	27648688	27661954	Q9H0R3-1	+		TMEM222	C1orf160
chr1	27671825	27680340	Q8IYJ3-1	+		SYTL1	SLP1
chr1	27681884	27693088	O95382-1	-		MAP3K6	ASK2; MAPKKK6; MEKK6
chr1	27695729	27701309	O75636-1	-		FCN3	FCNH; HAKA1
chr1	27706539	27709729	Q6UWJ8-1	-		CD164L2	
chr1	27720302	27721292	P46089	+		GPR3	ACCA
chr1	27734685	27755400	Q9Y6W5-1	-		WASF2	WAVE2
chr1	27873817	27878626	Q5TGY3	-		AHDC1	
chr1	27939427	27950427	P09769	-		FGR	SRC2
chr1	27992894	27995825	P09912-1	-	Ifi-6-16	IFI6	G1P3
chr1	28052591	28087089	Q8TAV0-1	+		FAM76A	
chr1	28099818	28148837	Q86Y82	+		STX12	
chr1	28157346	28176954	Q12972-1	+		PPP1R8	ARD1; NIPP1
chr1	28199082	28212430	Q5TEJ8-1	+	Protein ICB-1	THEMIS2	C1orf38; ICB1
chr1	28218676	28240954	P15927-1	-	RF-A protein 2; RP-A p34	RPA2	REPA2; RPA32; RPA34
chr1	28261694	28285346	Q92485-1	+		SMPDL3B	ASML3B
chr1	28286580	28293708	Q9H6D3	+		XKR8	XRG8
chr1	28300979	28384537	Q99504-1	-		EYA3	
chr1	28476506	28477532	P25105	-		PTAFR	PAFR
chr1	28527761	28559509	O75937	-		DNAJC8	SPF31
chr1	28562694	28564486	Q9UII2-1	+	IF(1); IF1	ATPIF1	ATPI
chr1	28586358	28607310	P58004	+		SESN2	Hi95; SEST2
chr1	28657173	28661478	Q9BUE0	+		MED18	
chr1	28733958	28823058	Q8IZ21-1	+		PHACTR4	
chr1	28856378	28864516	P18754-1	+		RCC1	CHC1
chr1	28879622	28904145	Q9NX07-1	+		TRNAU1AP	SECP43; TRSPAP1
chr1	28920311	28920626	Q8N4Z0	+		RAB42	
chr1	28930053	28948593	Q16514-1	-	TAFII-20/TAFII-15; TAFII20/TAFII15	TAF12	TAF15; TAF2J; TAFII20
chr1	29010124	29041282	Q9Y692-1	+	PIF p96	GMEB1	
chr1	29063632	29095461	Q9Y5A9-1	+		YTHDF2	HGRG8
chr1	29138895	29189792	P41143	+		OPRD1	OPRD
chr1	29313949	29442306	P11171-1	+		EPB41	E41P
chr1	29447419	29448340	Q69YZ2	-		TMEM200B	TTMB
chr1	29474924	29508264	Q08170	-		SRSF4	SFRS4; SRP75
chr1	29520536	29557418	Q9BV79-1	-	HsNrbf-1; NRBF-1	MECR	NBRF1
chr1	29563156	29652170	Q92729-1	+	PCP-2; PTP-J; hPTP-J; PTP pi; PTP-RO; R-PTP-psi	PTPRU	FMI; PCP2; PTPRO
chr1	31186431	31196398	P21941	-		MATN1	CMP; CRTM
chr1	31206677	31230592	Q13571	-		LAPTM5	KIAA0085
chr1	31346060	31381433	O75056	-		SDC3	KIAA0468
chr1	31406060	31532413	Q14671-1	-		PUM1	KIAA0099; PUMH1
chr1	31654552	31712394	Q4KMZ8-1	-		NKAIN1	FAM77C
chr1	31732921	31769598	Q96DI7-1	-	hPRP8BP	SNRNP40	PRP8BP; SFP38; WDR57
chr1	31782945	31837037	Q9NP64-1	+	PS1D protein	ZCCHC17	PS1D
chr1	31838735	31845861	P05413	-	H-FABP; MDGI; M-FABP	FABP3	FABP11; MDGI
chr1	31886112	31907043	Q96SA4-1	+		SERINC2	TDE2L
chr1	32042749	32052577	Q9GZM7-1	+	OLRG-2; TIN Ag-related protein; TIN-Ag-RP	TINAGL1	GIS5; LCN7; OLRG2; TINAGL
chr1	32084793	32092578	O43613	+		HCRTR1	
chr1	32096216	32110465	Q9UBV8	-		PEF1	ABP32
chr1	32118254	32167794	Q07092-1	-		COL16A1	
chr1	32193023	32222822	O60241-1	-		ADGRB2	BAI2
chr1	32256206	32280934	Q6ZMY3-1	-		SPOCD1	
chr1	32374455	32384666	Q12974-1	-	PRL-2	PTP4A2	PRL2; PTPCAAX2
chr1	32479596	32508222	Q07666-1	+	Sam68	KHDRBS1	SAM68
chr1	32538648	32568271	Q9GZU3-1	+		TMEM39B	
chr1	32573731	32636492	O60684	+		KPNA6	IPOA7
chr1	32645946	32660793	P40222	+		TXLNA	TXLN
chr1	32667536	32670846	Q9BUN5-1	+		CCDC28B	
chr1	32671282	32673680	Q4KMZ1-1	+		IQCC	
chr1	32674694	32681495	A2VCK2	+		DCDC2B	
chr1	32682013	32682118	Q8WY98-1	-		TMEM234	C1orf91
chr1	32682857	32687923	Q8WY98-1	-		TMEM234	C1orf91
chr1	32688042	32696794	Q13347	+	TRIP-1	EIF3I	EIF3S2; TRIP1
chr1	32713022	32714199	Q9BTA0	+		FAM167B	C1orf90
chr1	32739930	32751314	P06239-1	+	LSK	LCK	
chr1	32757770	32798642	Q13547	+		HDAC1	RPD3L1
chr1	32800200	32801634	P49006	-	Mac-MARCKS; MacMARCKS	MARCKSL1	MLP; MRP
chr1	32827036	32827692	H3BQW9	-		FAM229A	
chr1	32828302	32829854	Q96PN8	+		TSSK3	SPOGA3; STK22C
chr1	32832225	32860015	Q9NW68-1	-		BSDC1	
chr1	32936225	32951016	Q8NAP8-1	+		ZBTB8B	
chr1	33058532	33066017	Q96BR9-1	+	BOZ-F1	ZBTB8A	BOZF1
chr1	33087465	33116130	Q8IWT0-1	-		ZBTB8OS	ARCH
chr1	33116907	33145303	Q09028-1	+	CAF-1 subunit C; CAF-I 48 kDa subunit; CAF-I p48; RBBP-4	RBBP4	RBAP48
chr1	33147453	33168261	Q9H7C4-1	-		SYNC	SYNC1
chr1	33231370	33238485	Q9P206-1	+		KIAA1522	
chr1	33241584	33282845	P54577	-	TyrRS	YARS	
chr1	33291700	33321636	Q96BU1-1	+		S100PBP	S100PBPR
chr1	33329350	33336347	Q8NAU1-1	-		FNDC5	FRCP2
chr1	33354499	33359460	P84074	+		HPCA	BDR2
chr1	33360408	33366839	Q969K7-1	-		TMEM54	BCLP; CAC1
chr1	33402409	33430286	Q6ZMZ0-1	-		RNF19B	IBRDC3; NKLAM
chr1	33478784	33502429	P54819-1	-		AK2	ADK2
chr1	33547850	33585780	Q96A70-1	+	ADC; ARGDC; ODC-like protein; ODC-p	AZIN2	ADC; KIAA1945; ODCP
chr1	33612780	33647033	Q9BVG3-1	-		TRIM62	
chr1	33736175	33764644	Q5T0B9	+		ZNF362	
chr1	33772369	33786699	U3KPV4	-	iGb3 synthase; iGb3S	A3GALT2	A3GALT2P; IGBS3S
chr1	33790468	33841140	Q8IXK0-1	-		PHC2	EDR2; PH2
chr1	33944889	33961073	P17040-1	+		ZSCAN20	KOX29; ZNF31; ZNF360
chr1	33985120	34631414	Q7Z408-1	-		CSMD2	KIAA1884
chr1	34329792	34330350	Q8WW32	+		HMGB4	
chr1	34643390	34684359	Q6P1W5-1	+		C1orf94	
chr1	35222931	35223750	O95377	+	Cx31.1	GJB5	
chr1	35226855	35227653	Q9NTQ9	+	Cx30.3	GJB4	
chr1	35250363	35251173	O75712	+	Cx31	GJB3	CX31
chr1	35259814	35260813	P35212	+	Cx37	GJA4	
chr1	35321302	35321578	Q96EX1	-		SMIM12	C1orf212
chr1	35331686	35370984	O95886	-	SAPAP3	DLGAP3	DAP3
chr1	35442444	35443626	Q7L0L9	-			
chr1	35447547	35450906	Q8NCS4	-		TMEM35B	ZMYM6NB
chr1	35452707	35496240	O95789-3	-		ZMYM6	Buster2; KIAA1353; ZNF258
chr1	35559588	35580857	Q5SVZ6	+		ZMYM1	
chr1	35650059	35658650	P23246-1	-	hPOMp100; PSF; PTB-associated-splicing factor	SFPQ	PSF
chr1	35734647	35885275	Q5VZL5-1	+		ZMYM4	KIAA0425; ZNF262
chr1	35900497	36020092	Q8IZA0-1	-	AAVR	KIAA0319L	AAVR; KIAA1837
chr1	36023791	36031261	Q9UBB6-1	+		NCDN	KIAA0607
chr1	36039178	36060274	Q6VUC0	+		TFAP2E	
chr1	36068870	36107033	P49721	-		PSMB2	
chr1	36181235	36181922	Q8TAB5	-		C1orf216	
chr1	36202099	36235471	Q9HAW4-1	-		CLSPN	
chr1	36274017	36319203	Q9HCK5	+	eIF-2C 4; eIF2C 4	AGO4	EIF2C4; KIAA1567
chr1	36349022	36385205	Q9UL18	+	eIF-2C 1; eIF2C 1	AGO1	EIF2C1
chr1	36397027	36521343	Q9H9G7-1	+	eIF-2C 3; eIF2C 3	AGO3	EIF2C3
chr1	36550522	36553784	Q9UIF3	+	TEKTB1; Tektin-B1	TEKT2	
chr1	36554505	36558984	Q9NX46	+		ADPRHL2	ARH3
chr1	36563172	36565843	P25067	-		COL8A2	
chr1	36602806	36614979	O43617-1	-		TRAPPC3	BET3
chr1	36622018	36645856	Q3KQU3-1	+		MAP7D1	KIAA1187; PARCC1; RPRC1
chr1	36748164	36769615	Q9Y2W1	+	Trap150	THRAP3	TRAP150
chr1	36772798	36773125	A4FU49-1	+		SH3D21	C1orf113
chr1	36773372	36786725	A4FU49-1	+		SH3D21	C1orf113
chr1	36787898	36788638	Q9NVM1	-		EVA1B	C1orf78; FAM176B
chr1	36807358	36826933	Q8N2I9-1	-	SgK495	STK40	SGK495; SHIK
chr1	36859361	36859730	Q969L4	-		LSM10	
chr1	36883742	36915970	Q8WVF1-1	-		OSCP1	C1orf102; NOR1
chr1	36921391	36929876	P82914	-		MRPS15	RPMS15
chr1	36931960	36945097	Q99062-1	-		CSF3R	GCSFR
chr1	37267454	37499709	Q13003-1	-	EAA5; GluR-7; GluR7	GRIK3	GLUR7
chr1	37941097	37949209	Q5D1E8	+	MCP-induced protein 1; MCPIP-1; Reg1	ZC3H12A	MCPIP; MCPIP1
chr1	37959702	37980347	Q9HAF1-1	-	Protein EAF6 homolog; hEAF6	MEAF6	C1orf149; CENP-28; EAF6
chr1	38003351	38019830	Q8TAD8	-		SNIP1	
chr1	38022595	38030659	O14645-1	+		DNALI1	
chr1	38032458	38061423	Q13823	-		GNL2	NGP1
chr1	38078429	38095333	Q2MKA7-1	-	hRspo1	RSPO1	
chr1	38148797	38155552	Q9NX04-1	-		C1orf109	
chr1	38158362	38174035	Q53HL2	+	hDasra-B	CDCA8	PESCRG3
chr1	38184046	38230738	Q5JZY3-1	-		EPHA10	
chr1	38259854	38265872	Q5VSG8-1	+		MANEAL	
chr1	38269599	38273852	Q86U90	-	hIRIP	YRDC	DRIP3; IRIP
chr1	38274076	38274742	Q6ZSJ8-1	+		C1orf122	
chr1	38280810	38323330	Q14872	-		MTF1	
chr1	38327989	38397420	P32019-1	-	5PTase	INPP5B	OCRL2
chr1	38423860	38455637	Q12874	-	SAP 61	SF3A3	SAP61
chr1	38463079	38465084	Q13643	-	SLIM-2	FHL3	SLIM2
chr1	38478474	38489297	Q9Y3A2-1	+		UTP11	UTP11L
chr1	38511062	38512415	Q03052	-	Oct-6; OTF-6	POU3F1	OCT6; OTF6
chr1	39305227	39325318	Q9HB90	-		RRAGC	
chr1	39330344	39338977	Q99417	-	AMY-1	MYCBP	AMY1
chr1	39340225	39341770	P57773-1	-	Cx58; Cx59	GJA9	GJA10
chr1	39352178	39384884	Q9NX52-1	-		RHBDL2	
chr1	39457052	39469724	Q9H9L7-1	+		AKIRIN1	C1orf108
chr1	39494396	39500165	O43920	+	CI-15 kDa	NDUFS5	
chr1	39788671	39901433	Q9UPN3-1	+	ABP620	MACF1	ABP620; ACF7; KIAA0465; KIAA1251
chr1	39876345	39880218	O94854-1	+		KIAA0754	
chr1	39903448	39951463	Q9UPN3-1	+	ABP620	MACF1	ABP620; ACF7; KIAA0465; KIAA1251
chr1	39957663	39991467	Q7Z5Y6	+		BMP8A	
chr1	40027372	40041623	Q13310-1	-	APP-1; iPABP	PABPC4	APP1; PABP4
chr1	40092181	40105297	Q9NQ87	-	bHLHb33; HRT-3; hHRT3	HEYL	BHLHB33; HRT3
chr1	40124795	40137710	Q9BXI3	-	cN-I; cN-IA	NT5C1A	
chr1	40148210	40150275	Q9UM19	-		HPCAL4	
chr1	40204572	40219024	Q9UNP9-1	+		PPIE	CYP33
chr1	40226093	40254157	P34820-1	-	OP-2	BMP8B	BMP8
chr1	40235376	40236927	Q9BYC2	-	SCOT-t	OXCT2	
chr1	40307418	40349163	Q9H3H1-1	-	IPP transferase; IPPT; IPTase	TRIT1	IPT; MOD5
chr1	40363046	40367106	P12524-1	-	bHLHe38	MYCL	BHLHE38; LMYC; MYCL1
chr1	40420964	40435237	Q8NA29-1	+		MFSD2A	MFSD2; NLS1
chr1	40525018	40537202	Q01518-1	+		CAP1	CAP
chr1	40539735	40562910	P50897-1	-		PPT1	CLN1; PPT
chr1	40627071	40706116	Q13129	+		RLF	
chr1	40713665	40717263	Q7Z6W1	+		TMCO2	
chr1	40723943	40758338	O75844	+	FACE-1	ZMPSTE24	FACE1; STE24
chr1	40766856	40782869	Q14055	-		COL9A2	
chr1	40839792	40887770	Q8WU79-1	+		SMAP2	SMAP1L
chr1	40916633	40929258	Q9UJL9-1	+		ZFP69B	ZNF643
chr1	40945033	40961728	Q49AA0	+		ZFP69	ZNF642
chr1	40980216	40981335	Q9H790	+		EXO5	C1orf176; DEM1
chr1	40998838	41013129	Q5T5D7	+		ZNF684	
chr1	41092191	41107597	Q9UJD0-1	-	RIM 3	RIMS3	KIAA0237
chr1	41204515	41236497	Q13952-1	+	NF-YC	NFYC	
chr1	41249765	41304192	P56696-1	+		KCNQ4	
chr1	41327247	41327799	Q96RK1	-	MRG-2	CITED4	MRG2
chr1	41448962	41475914	P17812-1	+		CTPS1	CTPS
chr1	41481780	41486332	Q499Z3-1	-		SLFNL1	
chr1	41493868	41618346	Q96GD3-1	-		SCMH1	
chr1	41945082	41950272	P20800	-	PPET2	EDN2	
chr1	41976124	42050468	Q5T1R4-1	-	KBP-1	HIVEP3	KBP1; KIAA1555; KRC; ZAS3
chr1	42619121	42621264	Q16661	+		GUCA2B	
chr1	42628579	42630383	Q02747	-	GCAP-I	GUCA2A	GUCA2
chr1	42645383	42776764	Q9UPW0-1	-		FOXJ3	KIAA1041
chr1	42846605	42880642	Q8IXN7	+		RIMKLA	FAM80A
chr1	42896409	42921668	Q9H0C1	-		ZMYND12	
chr1	42922236	42925594	Q9HAB8-1	+	PPC synthetase	PPCS	COAB
chr1	43002155	43119696	Q5VVM6-1	+		CCDC30	PFDN6L
chr1	43124117	43133087	O43447-1	+	CypH; USA-CYP	PPIH	CYP20; CYPH
chr1	43148236	43166683	P67809	+	CBF-A; DBPB; EFI-A; YB-1	YBX1	NSEP1; YB1
chr1	43200759	43205734	Q8N6F1-1	-		CLDN19	
chr1	43212370	43232642	Q32P28-1	-	Leprecan-1	P3H1	GROS1; LEPRE1
chr1	43232982	43241062	Q9BV19	+		C1orf50	
chr1	43255103	43263893	A0A1B0GVZ9	+		TMEM269	
chr1	43273087	43282215	Q8N300	-		SVBP	CCDC23
chr1	43296119	43308900	Q96PL5	+		ERMAP	RD; SC
chr1	43315329	43317619	Q5VV52-1	+		ZNF691	
chr1	43392714	43424322	P11166	-	GLUT-1	SLC2A1	GLUT1
chr1	43613622	43621981	A6NL82	+		FAM183A	
chr1	43630116	43637789	Q99848	-		EBNA1BP2	EBP2
chr1	43638424	43719859	Q96MR6-1	+		CFAP57	WDR65
chr1	43738393	43739050	Q96AQ2	+		TMEM125	
chr1	43748458	43748941	Q8IVY1	-		C1orf210	
chr1	43766742	43788390	P35590-1	+		TIE1	TIE
chr1	43803519	43818440	P40238-1	+		MPL	TPOR
chr1	43824886	43828797	Q12834	+		CDC20	
chr1	43829589	43831280	Q9BW60-1	-	ELOVL FA elongase 1	ELOVL1	SSC1
chr1	43850222	43855435	Q96G25-1	-	ARC32	MED8	
chr1	43885467	43916148	Q5T011-1	+		SZT2	C1orf84; KIAA0467
chr1	43916911	43919464	Q5T013-1	-		HYI	
chr1	44010746	44087671	P10586-1	+	LAR	PTPRF	LAR
chr1	44118846	44170038	O75164-1	+		KDM4A	JHDM3A; JMJD2; JMJD2A; KIAA0677
chr1	44201933	44395890	Q11203-1	+	Alpha 2,3-ST 3; ST3GalIII	ST3GAL3	SIAT6
chr1	44401328	44402434	Q5T4W7-1	+		ARTN	EVN
chr1	44413272	44433351	O94829	+	Kap13; RanBP13	IPO13	KIAA0724; RANBP13
chr1	44435847	44438208	Q9BQC3-1	+		DPH2	DPH2L2
chr1	44440712	44443676	Q99437-1	+		ATP6V0B	ATP6F
chr1	44446832	44456117	O60909-1	+		B4GALT2	
chr1	44457550	44461829	Q8N4L8-1	+		CCDC24	
chr1	44463219	44482805	P48067-1	-		SLC6A9	
chr1	44584579	44596425	Q5JT82	+		KLF17	ZNF393
chr1	44679425	44686287	Q9NPF5	+		DMAP1	KIAA1425
chr1	44687232	44820698	O43414-1	-		ERI3	PINT1; PRNPIP; PRNPIP1
chr1	44877769	45116444	Q5VTB9-1	+		RNF220	C1orf164
chr1	45120233	45140063	Q6P2H8-1	-		TMEM53	
chr1	45155369	45191072	Q6PIY5-1	+		C1orf228	NCRNA00082
chr1	45205604	45232848	Q99661-1	+	MCAK	KIF2C	KNSL6
chr1	45241268	45244354	P62241	+		RPS8	
chr1	45249884	45253377	Q8NFU0	-		BEST4	VMD2L2
chr1	45266135	45271347	Q9H4B4	+	PLK-3	PLK3	CNK; FNK; PRK
chr1	45271677	45272340	Q5JR98	-		TCTEX1D4	
chr1	45274492	45279441	C9JJ37-1	+		BTBD19	
chr1	45288089	45308604	Q9Y6C5-1	-		PTCH2	
chr1	45316625	45446840	Q9NR50-1	-		EIF2B3	
chr1	45469166	45476929	Q5T447-1	-		HECTD3	
chr1	45477937	45481167	P06132	+		UROD	
chr1	45484128	45672022	Q9P217	-		ZSWIM5	KIAA1511
chr1	45792820	45793933	Q96IR7	+		HPDL	GLOXD1
chr1	45794980	45805926	Q9UIF7-1	-	hMYH	MUTYH	MYH
chr1	45805924	45809371	Q96GM8-1	+		TOE1	
chr1	45810514	45923457	Q96S53-1	-		TESK2	
chr1	45966004	45974884	Q9Y4U1	+		MMACHC	
chr1	45977003	45984715	Q06830	-	NKEF-A; PAG	PRDX1	PAGA; PAGB; TDPX2
chr1	46027466	46035625	P14550	+		AKR1A1	ALDR1; ALR
chr1	46049818	46083810	P49321-1	+		NASP	
chr1	46085949	46089581	Q96LX7-4	-		CCDC17	
chr1	46093930	46124759	Q9HC44	-		GPBP1L1	
chr1	46156740	46159574	Q5SWH9	+		TMEM69	C1orf154
chr1	46165640	46212083	Q9Y573-1	-	IPP	IPP	KLHL27
chr1	46269567	46501735	Q6P0Q8-1	+		MAST2	KIAA0807; MAST205
chr1	46509347	46597624	Q92569-1	-	PI3-kinase subunit p55-gamma; PtdIns-3-kinase regulatory subunit p55-gamma	PIK3R3	
chr1	46646779	46651202	O60635	+		TSPAN1	
chr1	46654944	46663493	Q8WZA1-1	-	GnT I.2	POMGNT1	MGAT1.2
chr1	46669098	46685889	Q96LR2	+		LURAP1	C1orf190; LRAP35A; LRP35A
chr1	46714077	46743951	Q92698	+	hHR54; hRAD54	RAD54L	RAD54A
chr1	46744539	46768994	Q15345-2	-		LRRC41	MUF1
chr1	46769438	46782253	P07919	+		UQCRH	
chr1	46806498	46827515	Q96CB9-1	+		NSUN4	
chr1	46860020	46879244	O00519	+		FAAH	FAAH1
chr1	46972682	46978163	Q8NFW5-1	+		DMBX1	MBX; OTX3; PAXB
chr1	47013404	47016887	A6PVL3-1	-		KNCN	
chr1	47024249	47059818	Q9BUB5-1	-	MAPK signal-integrating kinase 1; Mnk1	MKNK1	MNK1
chr1	47075329	47078993	Q70IA8	-		MOB3C	MOBKL2C
chr1	47101450	47133994	Q5TC12-1	-		ATPAF1	ATP11
chr1	47137606	47139125	Q6PEX7	+		TEX38	ATPAF1-AS1; C1orf223
chr1	47144135	47183759	O75071	-		EFCAB14	KIAA0494
chr1	47264753	47284483	P13584-1	+		CYP4B1	
chr1	47395789	47407105	Q02928-1	-	20-HETE synthase	CYP4A11	CYP4A2
chr1	47489489	47515843	Q8N118-1	+		CYP4X1	
chr1	47533162	47564909	Q8N1L4-1	+		CYP4Z2P	
chr1	47533162	47583603	Q86W10	+		CYP4Z1	
chr1	47603157	47614466	Q5TCH4-1	+		CYP4A22	
chr1	47649645	47655604	Q13113	-		PDZK1IP1	MAP17
chr1	47685394	47691560	P17542-1	-	bHLHa17	TAL1	BHLHA17; SCL; TCL5
chr1	47716810	47775991	Q15468-1	-		STIL	SIL
chr1	47799713	47842414	P30085-1	+	CK; dCMP kinase; UMP/CMP kinase; UMP/CMPK	CMPK1	CMK; CMPK; UCK; UMK; UMPK
chr1	47881987	47882944	Q13461	+	FREAC-8	FOXE3	FKHL12; FREAC8
chr1	47903807	47905292	O60548	+	FREAC-9	FOXD2	FKHL17; FREAC9
chr1	48231576	48462461	A6NFA1	-		TRABD2B	HKAT; TIKI2
chr1	48688408	48713212	Q2M3M2-1	+		SLC5A9	SGLT4
chr1	48764387	48937680	Q9NWH7-1	-		SPATA6	
chr1	48999847	50489468	Q5VU57-1	-		AGBL4	CCP6
chr1	49193560	49242503	Q7L4P6-1	-		BEND5	C1orf165
chr1	50574861	50666847	P26378-1	+	HuD	ELAVL4	HUD; PNEM
chr1	50884339	50887208	Q96SC8	-		DMRTA2	DMRT5
chr1	50907114	51425483	Q9UNN5-1	-		FAF1	UBXD12; UBXN3A
chr1	51436040	51439939	P42773	+		CDKN2C	CDKN6
chr1	51567905	51613440	Q5T7R7	+		C1orf185	
chr1	51702428	51736991	Q9Y3C5	+		RNF11	
chr1	51753831	51787833	Q5SRH9-1	-	DEME-6	TTC39A	C1orf34; KIAA0452
chr1	51822374	51984903	P42566-1	-		EPS15	AF1P
chr1	52082782	52253458	Q96SU4-1	+		OSBPL9	ORP9; OSBP4
chr1	52254910	52344287	O43847-1	-	NRD convertase; NRD-C	NRDC	NRD1
chr1	52385601	52442789	P20337	-		RAB3B	
chr1	52486607	52520768	O95881	-	ER protein 18; ERp18; ER protein 19; ERp19	TXNDC12	TLP19
chr1	52498371	52499433	Q96EK9	-		KTI12	
chr1	52525519	52552427	Q96K17-1	+		BTF3L4	
chr1	52698878	52811890	O95405-1	+	Madh-interacting protein; NSP; hSARA	ZFYVE9	MADHIP; SARA; SMADIP
chr1	52819193	52830292	Q5T0F9-1	-	FRE under dual repression-binding protein 2; Freud-2	CC2D1B	KIAA1836
chr1	52838855	52867895	Q13415	-		ORC1	ORC1L; PARC1
chr1	52870421	52882359	Q8NAV1-1	+		PRPF38A	
chr1	52889609	52991952	Q5TAX3-1	-		ZCCHC11	KIAA0191; TUT4
chr1	53068081	53074094	Q96SL4	+		GPX7	GPX6
chr1	53099165	53122709	Q6UWV7-1	+		FAM159A	
chr1	53153394	53163998	Q96BR5	-		COA7	C1orf163; RESA1; SELRC1
chr1	53192325	53287298	Q9C0D3-1	+		ZYG11B	KIAA1730
chr1	53308555	53358626	Q6WRX3-1	+		ZYG11A	ZYG11
chr1	53362194	53387345	Q86YB7-1	-		ECHDC2	
chr1	53393068	53516373	P22307-1	+	SCP-2; SCP-X	SCP2	
chr1	53535527	53547830	Q7Z5L7-1	+		PODN	SLRR5A
chr1	53553683	53608121	O00341-1	-		SLC1A7	EAAT5
chr1	53662615	53679264	P23786	+	CPT II	CPT2	CPT1
chr1	53680333	53686247	Q9NWV4	-		C1orf123	
chr1	53692719	53704120	P61326-1	-		MAGOH	MAGOHA
chr1	53712692	53793584	Q14114-1	-		LRP8	APOER2
chr1	53925126	53932332	Q96MA1	+		DMRTB1	
chr1	53972294	54060575	Q8NBF1	-		GLIS1	
chr1	54233645	54303934	Q9BTX1-1	-		NDC1	TMEM48
chr1	54325739	54354610	Q9Y548-1	-		YIPF1	
chr1	54359883	54375669	P49895-1	+		DIO1	ITDI1; TXDI1
chr1	54387326	54405755	Q9Y547	-	Hspb11; PP25	HSPB11	C1orf41; IFT25
chr1	54417672	54433609	Q9Y546	+		LRRC42	
chr1	54474657	54483785	Q5T700-1	-		LDLRAD1	
chr1	54497825	54518861	Q9BXS4	-		TMEM59	C1orf8
chr1	54520095	54562143	Q96MN5-1	+		TCEANC2	C1orf83
chr1	54605195	54618595	Q5VXM1-1	-		CDCP2	
chr1	54640294	54661289	Q6IPT4-1	-		CYB5RL	
chr1	54665916	54683919	Q9BZE1	+	L2mt; MRP-L2	MRPL37	MRPL2; RPML2
chr1	54692806	54871681	Q9BWW4-1	-		SSBP3	SSDP; SSDP1
chr1	55013982	55100399	Q8WXI4-1	+	BFIT	ACOT11	BFIT; KIAA0707; THEA
chr1	55074943	55089068	Q8WW52-1	-		FAM151A	C1orf179
chr1	55118599	55175857	Q68CQ1-7	+		MROH7	C1orf175; HEATR8
chr1	55181581	55207183	O95801	+		TTC4	
chr1	55223409	55224834	Q7L3T8	-	ProRS	PARS2	
chr1	55246918	55266836	Q5TAA0-1	-		TTC22	
chr1	55271789	55307543	Q3ZCV2-1	+		LEXM	LEM
chr1	55317908	55352792	Q15392-1	-		DHCR24	KIAA0018
chr1	55446738	55457773	Q8N0U2	+		TMEM61	
chr1	55464859	55474298	Q8WZ55	+		BSND	BART
chr1	55505510	55529254	Q8NBP7-1	+	NARC-1; PC9	PCSK9	NARC1
chr1	55534720	55680786	Q9UPU5	-		USP24	KIAA1057
chr1	56962225	57044689	O14495	-	PAP-2b; PAP2b; VCIP	PLPP3	LPP3; PPAP2B
chr1	57111060	57173383	P54646	+	ACACA kinase; HMGCR kinase	PRKAA2	AMPK; AMPK2
chr1	57185346	57284963	Q5VWT5-1	-		ARAP	C1orf168
chr1	57320574	57383386	P07357	+		C8A	
chr1	57395079	57431621	P07358	-		C8B	
chr1	57476370	57756702	O75553-1	-		DAB1	
chr1	58946639	59004966	Q96E52-1	-	MPRP-1	OMA1	MPRP1
chr1	59041859	59042828	P09758	-		TACSTD2	GA733-1; M1S1; TROP2
chr1	59125671	59165724	Q5VVJ2-1	-		MYSM1	KIAA1915
chr1	59247749	59248742	P05412	-	AP1	JUN	
chr1	59787221	60228253	Q96C11-1	+		FGGY	
chr1	60280789	60338634	Q9UJC3-1	+		HOOK1	
chr1	60359325	60392418	P51589	-		CYP2J2	
chr1	60456347	60538315	Q8N0U7-1	-		C1orf87	
chr1	61548463	61920989	Q12857-1	+	CTF; NF-I/A; NFI-A	NFIA	KIAA1439
chr1	62149110	62190792	Q9BX74	-	hBBP	TM2D1	BBP
chr1	62228564	62626604	Q8NI35-1	+		PATJ	INADL
chr1	62672300	62677041	Q5T7N2	+		L1TD1	ECAT11
